PG.ProteinGroups	PG.Organisms	PG.ProteinDescriptions	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] 01	[2] 02	[3] 03	[4] 04	[5] 05	[6] 06	[7] 07	[8] 08	[9] 09	[10] 10	[11] 11	[12] 12	[13] 13	[14] 14	[15] 15	[16] 16	[17] 17	[18] 18	[19] 19	[20] 20	[21] 21	[22] 22	[23] 23	[24] 24	[25] 25	[26] 26	[27] 27	[28] 28	[29] 29	[30] 30	[31] 31	[32] 32	[33] 33	[34] 34	[35] 35
>KFW08963.1;>XP_009580609.1	Unknown	Periostin;PREDICTED: periostin isoform X1	4	2734.593506	2926.47998	2671.023926	1451.302856	11231.50488	5020.418457	2654.684814	5128.383789	2189.937988	6284.739258	2549.091797	5149.408691	4392.702148	2936.503418	3670.051758	3559.419434	1420.517334	3680.334473	4143.612793	2946.577148	2465.640137	1511.772339	2006.342163	1807.142456	3724.660645	550.0635376	2427.27124	2436.381836	659.7803345	2397.568359	1457.032104	1675.577515	2419.768799	5167.580078	1911.051636
>KFW08964.1;>XP_009580611.1	Unknown	"Hepatocyte growth factor activator, partial;PREDICTED: hepatocyte growth factor activator"	13	25566.23828	48287.94922	31372.89258	42695.72656	43354.77734	45282.44922	32932.91797	35424.83203	39851.03906	33348.74609	34105.66797	27638.32813	30090.95898	29951.19141	33424.75391	33812.41406	34023.53516	25780.20313	32827.15625	49005.44531	48451.20703	26155.5625	30859.82227	30987.67383	27897.08594	43927.04688	35654.58203	37822.80078	32039.30859	43893.94922	65862.75781	34563.5625	28668.21094	59696.69922	44710.66016
>KFW09024.1;>XP_009580658.1	Unknown	"Complement C4, partial;PREDICTED: complement C4-like"	69	789958.25	1016645	999780.5625	973008.6875	1076561.375	766324.5	636476.8125	637850.6875	779823.625	921360.375	757484.875	855012.4375	886936.625	672472.5	718013.125	544659.5	580212.8125	760920.8125	875472.875	769320.8125	1041863.625	712032	654323	991443.125	664504.75	736652.125	897663.5	785010.5	600556.625	783620.25	766722.125	954524.375	886297.5	884730.8125	849704.5625
>KFW09091.1;>XP_009580733.1	Unknown	"Hephaestin, partial;PREDICTED: hephaestin"	1	4278.954102	4960.465332	5733.581055	3857.958252	5711.916992	6046.921875	7876.668945	6211.661133	1942.647339	5181.300781	5986.566895	6041.990234	6192.499023	4188.469727	4960.271484	5975.472656	4822.383301	5153.769531	6571.162598	6986.645508	3312.070801	5223.894531	5960.610352	6953.477051	4866.850586	5374.354492	6532.73291	7467.525879	5058.336914	6923.683105	6766.769043	6740.198242	6378.408691	5046.824707	5479.464355
>KFW09102.1;>XP_009580750.1	Unknown	"Myotrophin, partial;PREDICTED: myotrophin"	1	1926.262451	129.4436035	764.4723511	1001.885681	732.4963379	128.9234924	1477.84729	1192.882324	274.7984314	2343.40918	1604.370972	1346.715942	1753.246338	2284.204102	1992.861572	2316.034912	2911.060303	3180.033691	3037.484863	1601.420166	2492.076416	2726.790283	3027.354248	1832.103882	3075.869629	1627.206299	NaN	1022.061646	2621.271973	2030.511353	NaN	1417.472656	1337.570557	2036.2229	NaN
>KFW09115.1;>XP_009580763.1	Unknown	"Aspartate aminotransferase, cytoplasmic, partial;PREDICTED: aspartate aminotransferase, cytoplasmic, partial"	8	14139.39063	13238.83594	8722.921875	15279.26758	10702.10449	16182.19043	13553.40234	14464.95313	11655.42188	11577.79102	12006.5752	12937.39453	23623.09375	11335.45801	8172.511719	15096.6084	41596.19531	8093.395996	16922.71289	12874.87109	6544.594727	7183.150391	11128.6123	11773.0293	11092.05371	25596.97656	11495.74902	11654.0166	13052.2168	12311.99219	9472.882813	8631.047852	12226.30078	7653.74707	5334.217285
>KFW09152.1;>XP_009580793.1	Unknown	Heat shock protein HSP 90-alpha;PREDICTED: heat shock protein HSP 90-alpha isoform X1	21	52553.35156	26478.69141	21753.30859	40904.73047	29532.58594	42007.13281	46478.00391	28360.55469	25420.79102	37620.56641	34454.27734	44845.4375	60987.58203	42747.15625	32937.42188	32985.34766	50735.12891	28956.89648	34410.32813	37216.6875	35537.82422	35952.50391	42670.90234	15116.37109	47912.5	34331.44141	20019.07422	34714.20313	62462.58203	38345.40234	19805.24414	24391.08203	37953.19922	17692.94336	11712.83594
>KFW09233.1;>XP_009580882.1	Unknown	"hypothetical protein N327_08272, partial;PREDICTED: 10 kDa heat shock protein, mitochondrial, partial"	4	6006.090332	6997.171387	1805.124268	2207.54834	1186.521851	1099.019653	2256.778076	941.5299683	749.2445679	819.2322388	4405.536133	875.0467529	4666.182617	3461.540771	5733.29248	1360.478394	2066.72168	4313.033691	1045.707642	779.7612915	984.9841919	2251.539551	3797.477295	808.9423828	12128.16016	NaN	195.042984	2886.059326	1540.47168	2210.082031	1737.807007	1657.977539	1277.164185	785.0686035	1346.481201
>KFW09314.1;>XP_009580979.1	Unknown	"Eukaryotic initiation factor 4A-II, partial;PREDICTED: eukaryotic initiation factor 4A-II"	13	14880.95996	6315.430664	4305.587891	9045.294922	8189.317871	7513.537109	13620.98047	7911.387695	7248.958984	10704.66406	10214.28906	11246.25195	14801.53711	11537.12402	7979.486816	8025.569336	10115.61719	7999.007813	7170.989746	7215.248535	8878.90625	10872.50488	10377.23242	3482.43335	10760.12598	6096.789551	5143.067383	10615.8916	12631.18652	8776.49707	5335.04834	6849.666992	11315.14746	4345.427734	3726.376953
>KFW09365.1;>XP_009581019.1	Unknown	"Dihydropyrimidinase-related protein 2, partial;PREDICTED: dihydropyrimidinase-related protein 2"	12	2952.517578	2503.061035	1456.118652	1147.866821	2644.891846	3976.621582	7970.980957	2939.363281	1868.802856	5022.193359	5567.413086	4997.715332	5600.858398	10661.34863	3455.648438	3853.616455	3074.282227	4604.555664	4254.287598	3484.748291	1794.781616	2928.231934	4457.240723	676.4997559	5382.263184	2337.568848	1690.895264	5060.749512	5915.648926	6253.088867	2504.391113	2290.281006	4560.399902	1388.859619	601.5393677
>KFW09389.1	Unknown	"Lymphocyte antigen 6E, partial"	1	10691.47852	3375.82666	NaN	4701.116211	NaN	NaN	NaN	NaN	NaN	NaN	1857.790649	NaN	2660.430664	2615.372803	2131.122559	NaN	NaN	2125.268311	1227.350342	NaN	6298.737305	6558.430664	1697.790527	NaN	NaN	NaN	1865.452271	4249.538086	3461.674316	841.8245239	NaN	NaN	3838.615967	NaN	1074.088989
>KFW09416.1;>XP_009581082.1;>XP_009581083.1	Unknown	"Heat shock cognate 71 kDa protein, partial;PREDICTED: heat shock cognate 71 kDa protein isoform X1;PREDICTED: heat shock cognate 71 kDa protein isoform X2"	20	31202.52734	15692.5791	13397.64258	26328.69922	18772.375	25215.99805	28075.30664	20759.86328	17101.87695	24231.64453	20013.43945	23559.6582	27531.05273	21507.10352	15753.83398	17868.10352	24685.375	17222.87695	23941.06055	24967.64648	21887.40234	25649.90039	24414.11133	7721.72168	27730.46875	22496.58398	13968.73633	23804.48438	34227.79688	21990.0332	17147.97656	16041.37305	25584.63086	14903.4834	9103.271484
>KFW09432.1	Unknown	"Phosphoglucomutase-2, partial"	9	NaN	1287.940186	74.56272125	1.8938905	169.6816559	457.8426514	279.960083	312.8668518	387.4047546	981.0062256	1506.513062	895.7003784	5651.549805	2236.769043	NaN	2200.760254	7725.094238	385.9076538	393.4630432	2328.342529	988.7619629	NaN	1075.190918	1757.114868	675.3392944	1033.047852	165.7495575	1076.956177	2840.09082	991.7097168	297.2816162	NaN	941.673584	862.1322632	1092.280762
>KFW09494.1;>XP_009581164.1	Unknown	"Catechol O-methyltransferase, partial;PREDICTED: catechol O-methyltransferase"	4	5622.308594	NaN	NaN	323.6891479	NaN	2753.468506	3680.794189	492.3203125	NaN	NaN	3988.851318	589.4916992	5216.733398	3140.59375	NaN	2797.438721	NaN	2080.946289	NaN	NaN	3361.682373	1468.472656	1629.035767	647.611084	3288.285156	NaN	1357.710327	1861.538696	936.4146729	NaN	NaN	NaN	1948.610596	NaN	NaN
>KFW09553.1	Unknown	"C-C motif chemokine 4, partial"	1	407.4108582	NaN	NaN	NaN	2108.775391	NaN	1019.89801	1110.890381	566.4465332	NaN	667.6567993	NaN	NaN	NaN	1128.719116	723.5212402	NaN	1293.637695	853.5064697	NaN	NaN	951.598877	636.0289307	1014.686462	NaN	NaN	2090.02124	1267.492554	753.1026001	NaN	NaN	873.2185669	NaN	969.4176025	1586.698486
>KFW09555.1;>XP_009581233.1	Unknown	"Adenine phosphoribosyltransferase, partial;PREDICTED: adenine phosphoribosyltransferase, partial"	3	5119.736816	1411.272949	NaN	2.134699583	NaN	530.4517212	1247.929565	82.71164703	NaN	518.7442017	945.0982056	1916.853149	1709.032959	1113.60083	1218.152832	1218.405396	NaN	1105.945435	520.2799683	406.1617432	1566.523193	1513.576538	881.8013306	NaN	1679.334351	841.7006226	405.8251953	1191.036865	1310.364868	587.7352905	854.7059326	842.3815308	921.3554077	668.3861694	719.6673584
>KFW09594.1;>XP_009581284.1;>XP_009581285.1	Unknown	"Chondroadherin, partial;PREDICTED: chondroadherin;PREDICTED: chondroadherin"	5	4776.362793	1251.249512	3558.2146	761.852356	9236.357422	4546.85498	6560.993164	11561.55957	8834.270508	6306.057617	7625.523438	2695.659912	3276.102783	4958.75	3597.979492	5215.817871	NaN	5059.211914	3272.939209	4266.299805	5092.058105	5117.729004	3407.619141	3144.796875	3527.079834	3992.877686	4690.412598	5656.916504	3127.375	5522.273438	1933.553467	6066.385742	4159.044922	5128.755371	6465.996582
>KFW09628.1;>XP_009581325.1	Unknown	"Ras-related C3 botulinum toxin substrate 2, partial;PREDICTED: ras-related C3 botulinum toxin substrate 2"	4	13537.97949	6764.394043	7241.356934	40437.46094	6637.47998	7344.87207	9581.735352	11241.68262	8624.279297	11108.54688	11788.40137	9226.335938	11645.54004	8848.425781	14317.20508	8482.524414	8295.489258	14471.76953	6465.724121	13694.37012	15211.63867	16762.70508	12453.33984	1808.27063	24384.74414	8267.837891	4931.930176	13000.83984	15204.78809	14014.56543	6731.62207	11826.88574	8359.59668	6425.820313	4.56395483
>KFW09646.1	Unknown	"Proteasome subunit beta type-3, partial"	1	3130.718506	NaN	NaN	3839.795654	NaN	3670.234619	2325.279297	NaN	3065.872314	NaN	1962.81543	4567.479004	1850.062378	NaN	NaN	1603.302368	2292.344238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2857.969238	1171.83313	2580.019775	NaN	4832.677734	NaN	NaN	NaN	NaN	NaN
>KFW09704.1;>XP_009581436.1	Unknown	"40S ribosomal protein S4, partial;PREDICTED: 40S ribosomal protein S4"	4	674.4274902	NaN	NaN	NaN	427.0968018	397.9787292	NaN	NaN	NaN	512.5164185	NaN	153.6357117	234.4143829	NaN	255.910553	352.405365	499.8781738	614.2973633	531.3899536	348.957428	1564.024902	648.3273315	NaN	1037.948853	575.8675537	NaN	NaN	198.6433716	53.87647629	209.7559509	NaN	259.5476074	1488.101563	NaN	2028.292114
>KFW09710.1;>XP_009581440.1	Unknown	"Immunoglobulin J chain, partial;PREDICTED: immunoglobulin J chain"	7	231832.2969	224973.7188	156191.3906	263745.5	260168.5781	190728.2656	175970.3125	132119.0469	336140.5313	201352.875	240353.1406	106418.8047	127169.7969	141561.5156	162974.2813	161892.6563	150003.8125	205638.2188	325504.3125	225059.3281	152400.625	128224.9219	173481.6094	200573.125	90971.55469	146503.5625	193464.6563	129350.5391	241106.4063	164324.6094	164451.3281	80003.05469	131144.9844	341842.7188	155352.3438
>KFW09828.1;>XP_009581541.1	Unknown	"Myeloid protein 1, partial;PREDICTED: myeloid protein 1-like"	4	9762.277344	4254.295898	5734.158203	46487.32813	1623.687012	7429.140625	2937.438965	2429.437256	8829.991211	5894.589355	10238.86621	2826.016602	10014.48242	1942.353882	23175.81641	2633.523682	6254.455078	27836.72852	3360.362793	3019.123535	1923.53186	7573.904297	9490.19043	1486.528687	27016.36914	6155.833008	4742.46582	3985.528564	23058.36133	2165.626221	220.7889099	5935.499023	1007.594971	NaN	694.633667
>KFW09871.1;>XP_009581589.1	Unknown	"Troponin I, fast skeletal muscle, partial;PREDICTED: troponin I, fast skeletal muscle"	3	NaN	NaN	NaN	NaN	NaN	73327.625	NaN	62409.48828	NaN	NaN	NaN	NaN	5284.754395	NaN	NaN	NaN	3943.355957	NaN	3502.623047	NaN	NaN	NaN	NaN	NaN	3050.461182	8161.330566	NaN	NaN	NaN	NaN	30.07824326	NaN	NaN	NaN	NaN
>KFW09914.1;>XP_009581637.1	Unknown	Nuclear receptor corepressor 1;PREDICTED: nuclear receptor corepressor 1	1	25394.14453	41692.62891	38076.47656	51181.65234	28718.58789	44766.18359	41714.55859	30685.47656	52945.78125	46167.90625	39192.33203	29803.42188	48364.02734	50057.3125	54842.69531	39700.09375	55338.58203	45986.55078	41541.78125	37853.99609	58265.62891	70663.49219	35583.51953	57524.89844	44909.86328	42173.38281	61569.37891	58364.27734	52159.30859	38231.82031	80695.0625	68984.86719	60839.68359	20641.46484	60402.92578
>KFW10156.1;>XP_009581933.1;>XP_009581934.1	Unknown	"Annexin A11, partial;PREDICTED: annexin A11 isoform X1;PREDICTED: annexin A11 isoform X2"	4	6967.955566	2591.223389	NaN	3161.812988	2067.38916	NaN	2316.017334	NaN	NaN	4186.63916	737.6939697	288.4859619	NaN	NaN	469.0905762	128.6300659	NaN	425.3463135	NaN	NaN	3039.700439	5387.293457	1318.35376	NaN	5046.62793	NaN	3934.408447	4677.014648	2334.477539	NaN	NaN	NaN	1780.132446	NaN	NaN
>KFW10180.1;>XP_009581958.1	Unknown	"Proteasome subunit beta type-1, partial;PREDICTED: proteasome subunit beta type-1, partial"	5	5084.492188	3323.895264	3535.740723	5474.396973	3567.333008	5253.621582	4000.539551	3397.837646	4260.868652	5080.293457	3595.473389	5030.888184	4526.604004	2933.847656	1826.465698	2855.087891	4956.390137	2934.2229	4013.84375	2161.822021	2256.853027	1531.29834	3168.187012	3469.206055	4970.994629	11121.59277	2973.251465	3501.080566	4254.717285	2504.912354	981.2120361	1349.105225	2987.885498	1954.244141	1160.120972
>KFW10294.1;>XP_009582061.1	Unknown	"E-selectin, partial;PREDICTED: E-selectin"	1	757.5615234	NaN	296.2121277	718.640625	425.5064697	NaN	266.7415466	NaN	1158.884766	NaN	438.722168	859.4121704	250.1055145	755.9805298	470.1287842	396.6160278	1705.331299	NaN	1006.642944	NaN	579.4151611	672.7991333	370.9222107	1259.134277	NaN	702.2095337	277.9660645	801.039917	997.1929321	649.9595947	NaN	NaN	226.5935059	991.3369141	NaN
>KFW10300.1;>XP_009582065.1	Unknown	"Contactin-1, partial;PREDICTED: LOW QUALITY PROTEIN: contactin-1"	15	18951.98047	16256.57129	22471.36328	18153.47656	36376.47656	27938.25977	22005.26953	35882.45703	36598.30859	32424.16406	13541.29883	20875.23047	19846.95508	20811.9043	10299.60547	13248.09277	28573.63672	20660.66406	29002.52734	13709.85156	15652.68945	15616.83984	13799.23926	17857.08789	23334.39453	13928.20605	19055.68164	18194.45117	10042.52246	11249.38184	20046.26953	21183.95508	11679.34082	24215.6875	18092.22461
>KFW10323.1	Unknown	"Actin, cytoplasmic 1, partial"	9	126707.2266	84731.64844	87137.69531	181270.9688	99863.10156	108332.0234	162404.5469	132961.6875	80477.3125	216449.5313	164738.3438	153545.1563	246878.625	186112.9531	145546.0938	119968.3203	90132.78125	155642.7344	153365.2813	202756.0938	135504.7031	175954.9844	158854.2969	53828.90625	260564.7188	93160.8125	163996.7344	153329.9688	190311.4531	206142.6094	157729.2969	172172.9688	211020.5313	105114.9063	49857.73828
>KFW10473.1;>XP_009582291.1	Unknown	"Cadherin-2, partial;PREDICTED: cadherin-2"	1	1498.116089	2346.067383	1906.369141	NaN	3589.955566	2741.064697	2779.985352	2925.57251	1809.544556	2998.361572	3808.885742	1931.88269	2844.373291	2489.20166	NaN	1149.033325	2384.061279	2933.915771	2289.770752	3372.805664	1674.014893	2871.574219	1818.797363	2992.188477	2448.720459	2075.993408	3716.790771	2910.671875	1396.770386	3649.89917	4399.052246	2704.736572	1888.27417	5787.33252	1855.582153
>KFW10517.1;>XP_009582332.1	Unknown	"hypothetical protein N327_10676, partial;PREDICTED: hepatitis A virus cellular receptor 2"	2	113635.7969	108798.8203	145480.4531	34368.07031	118275.8594	51546.16797	95247.79688	92878.58594	130842.0547	78195.625	93608.04688	54797.40234	41469.32422	41938.07813	55070.71484	59640.22266	33742.25781	51057.21094	34126.47656	46178.23438	65050.22656	53942.65625	44241.36328	60384.12891	39872.60938	34084.40234	49572.87891	47327.61719	29335.25391	41644.25	29485.81445	42491.55469	38672.72266	63675.01563	59399.95313
>KFW10537.1;>XP_009582353.1	Unknown	"Nidogen-1, partial;PREDICTED: nidogen-1, partial"	9	7948.733887	9435.988281	6167.203613	5929.151367	6469.709473	20827.45703	10060.86914	9753.755859	9674.474609	7155.984863	7119.611816	7973.938477	6210.725586	6732.668457	6928.762207	6508.916992	5809.091797	5803.358398	9943.25293	10146.13379	4751.070313	5404.374512	8136.52002	8703.043945	5651.873535	7786.836426	6750.839844	5595.822754	6163.362305	5590.688477	6746.02002	6216.546875	5787.964844	8786.304688	9220.770508
>KFW10550.1;>XP_009582378.1	Unknown	"Profilin-2, partial;PREDICTED: profilin-2"	2	7280.941406	1744.117188	7910.958008	2124.392822	1707.814575	7984.04834	7573.695801	2628.318115	1827.481445	3297.064209	2517.137695	3256.521729	6645.651855	8505.429688	4434.165527	NaN	5063.293457	2280.226563	6175.992188	NaN	3091.990723	1775.956177	NaN	NaN	6305.444824	NaN	NaN	NaN	5319.371094	1998.174805	NaN	NaN	NaN	NaN	11309.27344
>KFW10578.1;>XP_009582401.1	Unknown	"Microfibrillar-associated protein 5, partial;PREDICTED: microfibrillar-associated protein 5-like, partial"	1	4427.079102	3587.175049	2043.32312	NaN	7045.269043	7712.13623	6512.030762	6057.594727	9212.557617	5485.025879	5354.40625	2884.863525	2761.459473	4682.647949	NaN	2436.549805	2331.994141	4325.779297	6927.388184	2723.280518	NaN	902.2182617	1602.029541	4877.884766	4207.38623	NaN	3596.884766	2235.879883	NaN	2883.922363	NaN	NaN	NaN	NaN	NaN
>KFW10612.1;>XP_009582431.1	Unknown	"Mitochondrial 10-formyltetrahydrofolate dehydrogenase, partial;PREDICTED: mitochondrial 10-formyltetrahydrofolate dehydrogenase"	1	59.5175972	0.804157436	201.5359192	212.8792572	36.42492294	NaN	0.72720319	99.46666718	315.5426025	0.997409046	59.55003357	137.556488	226.3622437	NaN	NaN	NaN	NaN	378.7851868	NaN	NaN	424.8168335	138.2283478	NaN	82.65227509	NaN	114.6255341	71.10477448	NaN	100.1236649	NaN	440.8652954	813.274353	114.7925415	84.36213684	253.8470154
>KFW10698.1;>XP_009582523.1	Unknown	"L-lactate dehydrogenase A chain, partial;PREDICTED: L-lactate dehydrogenase A chain isoform X1"	17	31196.05859	14308.68164	9664.357422	33696.09766	21762.56445	37803.25781	33059.60938	27209.68945	15761.80762	25188.61133	24419.8457	29635.40625	33116.29688	37737.92188	19905.1543	20925.22656	23789.71875	24961.9668	21215.05859	17927.13086	15302.24512	32777.80078	29354.81641	5040.800781	32620.60547	22005.46094	14254.74414	19041.6543	43829.69531	29748.54102	18336.32422	16698.14258	24513.21289	10248.20898	6762.437988
>KFW10723.1;>XP_009582547.1;>XP_009582548.1	Unknown	"Plexin-B1, partial;PREDICTED: plexin-B1 isoform X1;PREDICTED: plexin-B1 isoform X2"	7	12234.38477	12446.00098	10058.04102	6580.044922	6250.575195	11614.29199	5741.360352	18234.17578	13691.88965	9197.742188	12111.54102	10459.6709	9148.594727	7290.303223	11211.05762	8582.637695	9265.375977	6663.486816	10240.58789	5935.316406	10142.01074	8360.996094	8294.452148	13165.76172	12593.39258	5848.463867	10682.40918	6645.080078	6857.848633	8747.226563	10080.16406	6441.109375	12284.9209	7564.896973	16823.78906
>KFW10762.1;>XP_009582602.1	Unknown	"Vitronectin, partial;PREDICTED: vitronectin, partial"	7	729835.25	1487031	1153562.375	1327496.375	1317271.875	1411311.125	978485.0625	1019673.438	980245	1118146.125	1029293.938	759305.125	1003769.875	944436	1094578.625	1240466.125	973314.375	874405.1875	1159806.875	995053.875	1052630.875	770859.625	954950.5625	906681.875	967885.75	943729.5625	1060706.25	1028419.813	906074.8125	1241240.125	1332650.25	854472.8125	650793.5	1392041.25	1193407.625
>KFW10786.1	Unknown	"Glutathione peroxidase 3, partial"	1	573970.3125	500034.4688	481841.3125	211212.1094	387554.3438	454370.5938	348175.1875	492120.7813	503389.1563	333846.3438	467788.2813	300741.4375	270299.25	218217.9688	462069.6563	224862	371072.2188	436187.4375	385137.0938	235257.0469	357154.2813	343392.0313	253334.5938	316400.9375	295448.125	388297.9063	339713.2813	215670.8594	91192.96094	204724.7813	372202.5	353571.5	206648.8125	226261.0469	601629.875
>KFW10821.1;>XP_009582675.1	Unknown	"Insulin-like growth factor-binding protein 3, partial;PREDICTED: insulin-like growth factor-binding protein 3, partial"	1	3238.695557	4107.338867	4069.439941	2918.919189	5147.245117	4451.412109	4651.224121	3138.835693	4566.731934	4785.072266	4280.634766	3329.339355	3561.829834	3529.145264	4758.347168	3515.828857	3612.21582	3751.071289	4360.305664	4544.243164	5137.199707	4443.906738	3667.689697	3763.065674	2552.290283	4341.371094	2938.197998	5576.59668	3926.547363	4139.48584	5113.302246	5176.84375	5324.911621	4819.127441	5759.681152
>KFW10867.1	Unknown	"Carboxypeptidase Q, partial"	1	26571.55078	46165.78906	30846.80664	68275.54688	14873.39551	66123.23438	83399.45313	57156.02344	27172.31445	30463.55469	27572.32227	13870.18262	16105.82813	48263.46875	29125.33984	47162.64063	34301.92578	30994.29688	31659.81836	12370.1084	14586.33691	7328.934082	16373.74707	11341.93359	17637.85352	56199.29297	22088.00391	13897.7207	10685.4082	15631.34082	6690.346191	8342.030273	6176.317383	5401.979492	12315.66699
